,id,site_id,title,subtitle,seller_id,category_id,official_store_id,price,base_price,original_price,currency_id,initial_quantity,available_quantity,sold_quantity,sale_terms,buying_mode,listing_type_id,start_time,stop_time,condition,permalink,thumbnail_id,thumbnail,secure_thumbnail,pictures,video_id,descriptions,accepts_mercadopago,non_mercado_pago_payment_methods,international_delivery_mode,seller_contact,coverage_areas,attributes,warnings,listing_source,variations,status,sub_status,tags,warranty,catalog_product_id,domain_id,parent_item_id,differential_pricing,deal_ids,automatic_relist,date_created,last_updated,health,catalog_listing,shipping.mode,shipping.free_methods,shipping.tags,shipping.dimensions,shipping.local_pick_up,shipping.free_shipping,shipping.logistic_type,shipping.store_pick_up,seller_address.city.name,seller_address.state.id,seller_address.state.name,seller_address.country.id,seller_address.country.name,seller_address.search_location.neighborhood.id,seller_address.search_location.neighborhood.name,seller_address.search_location.city.id,seller_address.search_location.city.name,seller_address.search_location.state.id,seller_address.search_location.state.name,seller_address.id
0,MLA885869161,MLA,Moto G6 Plus 64 Gb Nimbus 4 Gb Ram,,183212103,MLA1055,2227,35998.8,35998.8,,ARS,24,1,3,"[{'id': 'WARRANTY_TYPE', 'name': 'Tipo de garantía', 'value_id': '2230279', 'value_name': 'Garantía de fábrica', 'value_struct': None, 'values': [{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}]}, {'id': 'WARRANTY_TIME', 'name': 'Tiempo de garantía', 'value_id': None, 'value_name': '12 meses', 'value_struct': {'number': 12, 'unit': 'meses'}, 'values': [{'id': None, 'name': '12 meses', 'struct': {'number': 12, 'unit': 'meses'}}]}, {'id': 'INVOICE', 'name': 'Facturación', 'value_id': '6891885', 'value_name': 'Factura A', 'value_struct': None, 'values': [{'id': '6891885', 'name': 'Factura A', 'struct': None}]}]",buy_it_now,gold_special,2020-10-28T20:04:33.000Z,2040-10-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-885869161-moto-g6-plus-64-gb-nimbus-4-gb-ram-_JM,795558-MLA31003306206_062019,http://http2.mlstatic.com/D_795558-MLA31003306206_062019-I.jpg,https://http2.mlstatic.com/D_795558-MLA31003306206_062019-I.jpg,"[{'id': '795558-MLA31003306206_062019', 'url': 'http://http2.mlstatic.com/D_795558-MLA31003306206_062019-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_795558-MLA31003306206_062019-O.jpg', 'size': '249x500', 'max_size': '598x1200', 'quality': ''}, {'id': '692373-MLA31003470549_062019', 'url': 'http://http2.mlstatic.com/D_692373-MLA31003470549_062019-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_692373-MLA31003470549_062019-O.jpg', 'size': '215x500', 'max_size': '555x1288', 'quality': ''}, {'id': '847764-MLA40646864731_022020', 'url': 'http://http2.mlstatic.com/D_847764-MLA40646864731_022020-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_847764-MLA40646864731_022020-O.jpg', 'size': '479x500', 'max_size': '1057x1102', 'quality': ''}, {'id': '637812-MLA31183355997_062019', 'url': 'http://http2.mlstatic.com/D_637812-MLA31183355997_062019-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_637812-MLA31183355997_062019-O.jpg', 'size': '230x500', 'max_size': '554x1200', 'quality': ''}]",,[{'id': 'MLA885869161-3010524621'}],True,[],none,,[],"[{'id': 'DISPLAY_TECHNOLOGY', 'name': 'Tecnología de la pantalla', 'value_id': '80490', 'value_name': 'IPS', 'value_struct': None, 'values': [{'id': '80490', 'name': 'IPS', 'struct': None}], 'attribute_group_id': '', 'attribute_group_name': ''}, {'id': 'BATTERY_CAPACITY', 'name': 'Capacidad de la batería', 'value_id': '134141', 'value_name': '3200 mAh', 'value_struct': {'number': 3200, 'unit': 'mAh'}, 'values': [{'id': '134141', 'name': '3200 mAh', 'struct': {'number': 3200, 'unit': 'mAh'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'BATTERY_TYPE', 'name': 'Tipo de batería', 'value_id': '95013', 'value_name': 'Ion de litio', 'value_struct': None, 'values': [{'id': '95013', 'name': 'Ion de litio', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '2503', 'value_name': 'Motorola', 'value_struct': None, 'values': [{'id': '2503', 'name': 'Motorola', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'CARRIER', 'name': 'Compañía telefónica', 'value_id': '298335', 'value_name': 'Liberado', 'value_struct': None, 'values': [{'id': '298335', 'name': 'Liberado', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'COLOR', 'name': 'Color', 'value_id': '3447311', 'value_name': 'Nimbus', 'value_struct': None, 'values': [{'id': '3447311', 'name': 'Nimbus', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'CPU_MODELS', 'name': 'Modelos de CPU', 'value_id': None, 'value_name': '4x2.2 GHz Cortex-A53,4x1.8 GHz Cortex-A53', 'value_struct': None, 'values': [{'id': None, 'name': '4x2.2 GHz Cortex-A53', 'struct': None}, {'id': None, 'name': '4x1.8 GHz Cortex-A53', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'DEPTH', 'name': 'Profundidad', 'value_id': '4604272', 'value_name': '8 mm', 'value_struct': {'number': 8, 'unit': 'mm'}, 'values': [{'id': '4604272', 'name': '8 mm', 'struct': {'number': 8, 'unit': 'mm'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'DISPLAY_PIXELS_PER_INCH', 'name': 'Píxeles por pulgada', 'value_id': '7075680', 'value_name': '409 ppi', 'value_struct': {'number': 409, 'unit': 'ppi'}, 'values': [{'id': '7075680', 'name': '409 ppi', 'struct': {'number': 409, 'unit': 'ppi'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'DISPLAY_RESOLUTION', 'name': 'Resolución de la pantalla', 'value_id': '7207009', 'value_name': '1080 px x 2160 px', 'value_struct': None, 'values': [{'id': '7207009', 'name': '1080 px x 2160 px', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'DISPLAY_SIZE', 'name': 'Tamaño de la pantalla', 'value_id': '6886134', 'value_name': '5.9 ""', 'value_struct': {'number': 5.9, 'unit': '""'}, 'values': [{'id': '6886134', 'name': '5.9 ""', 'struct': {'number': 5.9, 'unit': '""'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'FRONT_CAMERAS_NUMBER', 'name': 'Cantidad de cámaras frontales', 'value_id': '7477216', 'value_name': '1', 'value_struct': None, 'values': [{'id': '7477216', 'name': '1', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'FRONT_CAMERA_APERTURE', 'name': 'Apertura del diafragma de la cámara frontal', 'value_id': '7408595', 'value_name': 'f 2.2', 'value_struct': None, 'values': [{'id': '7408595', 'name': 'f 2.2', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'FRONT_CAMERA_RECORDING_RESOLUTION', 'name': 'Resolución de video de la cámara frontal', 'value_id': '7173215', 'value_name': '1920 px x 1080 px', 'value_struct': None, 'values': [{'id': '7173215', 'name': '1920 px x 1080 px', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'GPU_MODEL', 'name': 'Modelo de GPU', 'value_id': '7477349', 'value_name': 'Adreno 508', 'value_struct': None, 'values': [{'id': '7477349', 'name': 'Adreno 508', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'HEIGHT', 'name': 'Altura', 'value_id': '6900532', 'value_name': '159.9 mm', 'value_struct': {'number': 159.9, 'unit': 'mm'}, 'values': [{'id': '6900532', 'name': '159.9 mm', 'struct': {'number': 159.9, 'unit': 'mm'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'INTERNAL_MEMORY', 'name': 'Memoria interna', 'value_id': '59726', 'value_name': '64 GB', 'value_struct': {'number': 64, 'unit': 'GB'}, 'values': [{'id': '59726', 'name': '64 GB', 'struct': {'number': 64, 'unit': 'GB'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'IS_DUAL_SIM', 'name': 'Es Dual SIM', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'IS_SPLASH_RESISTANT', 'name': 'Es resistente a salpicaduras', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'IS_WATERPROOF', 'name': 'Es a prueba de agua', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '3073863', 'value_name': 'Moto G', 'value_struct': None, 'values': [{'id': '3073863', 'name': 'Moto G', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MAIN_FRONT_CAMERA_RESOLUTION', 'name': 'Resolución de la cámara frontal principal', 'value_id': '7207052', 'value_name': '8 Mpx', 'value_struct': {'number': 8, 'unit': 'Mpx'}, 'values': [{'id': '7207052', 'name': '8 Mpx', 'struct': {'number': 8, 'unit': 'Mpx'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MAIN_REAR_CAMERA_RESOLUTION', 'name': 'Resolución de la cámara trasera principal', 'value_id': '7199628', 'value_name': '12 Mpx', 'value_struct': {'number': 12, 'unit': 'Mpx'}, 'values': [{'id': '7199628', 'name': '12 Mpx', 'struct': {'number': 12, 'unit': 'Mpx'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MAX_MEMORY_CARD_CAPACITY', 'name': 'Capacidad máxima de la tarjeta de memoria', 'value_id': '2087792', 'value_name': '256 GB', 'value_struct': {'number': 256, 'unit': 'GB'}, 'values': [{'id': '2087792', 'name': '256 GB', 'struct': {'number': 256, 'unit': 'GB'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MEMORY_CARD_TYPES', 'name': 'Tipos de tarjeta de memoria', 'value_id': '7199655', 'value_name': 'MicroSD', 'value_struct': None, 'values': [{'id': '7199655', 'name': 'MicroSD', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MOBILE_NETWORK', 'name': 'Red', 'value_id': '367876', 'value_name': '4G/LTE', 'value_struct': None, 'values': [{'id': '367876', 'name': '4G/LTE', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '2915826', 'value_name': 'G6 Plus', 'value_struct': None, 'values': [{'id': '2915826', 'name': 'G6 Plus', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'NUMBER_OF_SIM_CARD_SLOTS', 'name': 'Cantidad de ranuras para tarjeta SIM', 'value_id': '2087812', 'value_name': '1', 'value_struct': None, 'values': [{'id': '2087812', 'name': '1', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'OPERATING_SYSTEM_NAME', 'name': 'Nombre del sistema operativo', 'value_id': '7403813', 'value_name': 'Android', 'value_struct': None, 'values': [{'id': '7403813', 'name': 'Android', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'OPERATING_SYSTEM_ORIGINAL_VERSION', 'name': 'Versión original del sistema operativo', 'value_id': '7206959', 'value_name': '8.0 Oreo', 'value_struct': None, 'values': [{'id': '7206959', 'name': '8.0 Oreo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'PROCESSOR_CORES_NUMBER', 'name': 'Cantidad de núcleos del procesador', 'value_id': '7206961', 'value_name': '8', 'value_struct': None, 'values': [{'id': '7206961', 'name': '8', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '6900526', 'value_name': 'Snapdragon 630', 'value_struct': None, 'values': [{'id': '6900526', 'name': 'Snapdragon 630', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'PROCESSOR_SPEED', 'name': 'Velocidad del procesador', 'value_id': '366052', 'value_name': '2.2 GHz', 'value_struct': {'number': 2.2, 'unit': 'GHz'}, 'values': [{'id': '366052', 'name': '2.2 GHz', 'struct': {'number': 2.2, 'unit': 'GHz'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'RAM', 'name': 'Memoria RAM', 'value_id': '98852', 'value_name': '4 GB', 'value_struct': {'number': 4, 'unit': 'GB'}, 'values': [{'id': '98852', 'name': '4 GB', 'struct': {'number': 4, 'unit': 'GB'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'REAR_CAMERAS_NUMBER', 'name': 'Cantidad de cámaras traseras', 'value_id': '7477262', 'value_name': '2', 'value_struct': None, 'values': [{'id': '7477262', 'name': '2', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'REAR_CAMERAS_RESOLUTION', 'name': 'Resolución de las cámaras traseras', 'value_id': '7439826', 'value_name': '12 Mpx/5 Mpx', 'value_struct': None, 'values': [{'id': '7439826', 'name': '12 Mpx/5 Mpx', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'REAR_CAMERA_APERTURE', 'name': 'Apertura del diafragma de la cámara trasera', 'value_id': '7444342', 'value_name': 'f 1.7/f 2.2', 'value_struct': None, 'values': [{'id': '7444342', 'name': 'f 1.7/f 2.2', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'REAR_CAMERA_RECORDING_RESOLUTION', 'name': 'Resolución de video de la cámara trasera', 'value_id': '7199630', 'value_name': '3840 px x 2160 px', 'value_struct': None, 'values': [{'id': '7199630', 'name': '3840 px x 2160 px', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'RELEASE_YEAR', 'name': 'Año de lanzamiento', 'value_id': '2289621', 'value_name': '2018', 'value_struct': None, 'values': [{'id': '2289621', 'name': '2018', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'SELLER_SKU', 'name': 'SKU', 'value_id': None, 'value_name': '231072811', 'value_struct': None, 'values': [{'id': None, 'name': '231072811', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'SIM_SIZES', 'name': 'Tamaños de tarjeta SIM compatibles', 'value_id': '80453', 'value_name': 'Nano-SIM', 'value_struct': None, 'values': [{'id': '80453', 'name': 'Nano-SIM', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'STANDBY_TIME', 'name': 'Duración de la batería en espera', 'value_id': '6900533', 'value_name': '495 h', 'value_struct': {'number': 495, 'unit': 'h'}, 'values': [{'id': '6900533', 'name': '495 h', 'struct': {'number': 495, 'unit': 'h'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'TALK_TIME', 'name': 'Tiempo de conversación', 'value_id': '6900530', 'value_name': '27 h', 'value_struct': {'number': 27, 'unit': 'h'}, 'values': [{'id': '6900530', 'name': '27 h', 'struct': {'number': 27, 'unit': 'h'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '2087871', 'value_name': '167 g', 'value_struct': {'number': 167, 'unit': 'g'}, 'values': [{'id': '2087871', 'name': '167 g', 'struct': {'number': 167, 'unit': 'g'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WIDTH', 'name': 'Ancho', 'value_id': '6900525', 'value_name': '75.5 mm', 'value_struct': {'number': 75.5, 'unit': 'mm'}, 'values': [{'id': '6900525', 'name': '75.5 mm', 'struct': {'number': 75.5, 'unit': 'mm'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_ACCELEROMETER', 'name': 'Con acelerómetro', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_BLUETOOTH', 'name': 'Con Bluetooth', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_CAMERA', 'name': 'Con cámara', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_ESIM', 'name': 'Con eSIM', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_FACIAL_RECOGNITION', 'name': 'Con reconocimiento facial', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_FINGERPRINT_READER', 'name': 'Con lector de huella digital', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_FRONT_CAMERA_FLASH', 'name': 'Con flash en la cámara frontal', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_GPS', 'name': 'Con GPS', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_GYROSCOPE', 'name': 'Con giroscopio', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_IMEI', 'name': 'Con IMEI', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_MINI_HDMI', 'name': 'Con mini HDMI', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_PHYSICAL_QWERTY_KEYBOARD', 'name': 'Con teclado QWERTY físico', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_PROXIMITY_SENSOR', 'name': 'Con sensor de proximidad', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_RADIO', 'name': 'Con radio', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_REMOVABLE_BATTERY', 'name': 'Con batería removible', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_TOUCHSCREEN_DISPLAY', 'name': 'Con pantalla táctil', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_TV_TUNER', 'name': 'Con sintonizador de TV', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_USB_CONNECTOR', 'name': 'Con conector USB', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_WIFI', 'name': 'Con Wi-Fi', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]",[],,[],active,[],"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA9452524,MLA-CELLPHONES,,,[],False,2020-10-28T20:04:33.000Z,2021-01-16T17:17:36.075Z,,True,me2,"[{'id': 73328, 'rule': {'default': True, 'free_mode': 'country', 'free_shipping_flag': True, 'value': None}}]",['mandatory_free_shipping'],,True,True,cross_docking,False,Ranelagh,AR-B,Buenos Aires,AR,Argentina,TUxBQlJBTjQyMzha,Ranelagh,TUxBQ0JFUjYyYWU3,Berazategui,TUxBUEdSQXJlMDNm,Bs.As. G.B.A. Sur,162204253
